1,1,1,12:00:00 AM,12:00:00 PM
1,1,2,12:00:00 AM,12:00:00 PM
1,1,3,12:00:00 AM,12:00:00 PM
1,1,4,12:00:00 AM,12:00:00 PM
1,1,5,12:00:00 AM,12:00:00 PM
1,1,6,12:00:00 AM,12:00:00 PM
1,1,7,12:00:00 AM,12:00:00 PM
4,4,1,9:00:00 AM,6:00:00 PM
4,4,2,9:00:00 AM,6:00:00 PM
4,4,3,9:00:00 AM,6:00:00 PM
4,4,4,9:00:00 AM,6:00:00 PM
4,4,5,9:00:00 AM,6:00:00 PM
4,4,6,9:00:00 AM,6:00:00 PM
4,4,7,9:00:00 AM,6:00:00 PM
